dataset,data_name,data_split
LAMIS,PM5_475_L_MLO,Train
LAMIS,P217_60655_L_MLO,Train
LAMIS,P102_452_R_MLO,Train
LAMIS,P237_53762_R_CC,Train
LAMIS,PM8_859_L_MLO,Train
LAMIS,P253_41897_R_CC,Train
LAMIS,P314_21174_R_MLO,Train
LAMIS,P456_607_L_MLO,Train
LAMIS,P407_29_R_CC,Train
LAMIS,P453_633_R_MLO,Train
LAMIS,P506_552_L_CC,Train
LAMIS,P130_51341_L_CC,Train
LAMIS,P260_42657_R_CC,Train
LAMIS,P307_24849_L_MLO,Train
LAMIS,P419_861_R_MLO,Train
LAMIS,P474_523_L_MLO,Train
LAMIS,P88_44359_R_MLO,Train
LAMIS,P229_80180_L_CC,Train
LAMIS,P284_70402_L_CC,Train
LAMIS,PM35_620_L_CC,Train
LAMIS,P375_97_R_MLO,Train
LAMIS,PM25_43873_R_CC,Train
LAMIS,P110_839_L_CC,Train
LAMIS,P124_67443_R_CC,Train
LAMIS,P505_567_L_CC,Train
LAMIS,P494_825_R_CC,Train
LAMIS,P173_84603_R_MLO,Train
LAMIS,P460_592_L_MLO,Train
LAMIS,P227_78004_R_MLO,Train
LAMIS,P63_60705_R_CC,Train
LAMIS,P327_1887_R_MLO,Train
LAMIS,P211_20403_R_MLO,Train
LAMIS,P40_38305_R_MLO,Train
LAMIS,P241_42562_R_CC,Train
LAMIS,P335_46831_L_MLO,Train
LAMIS,P392_792_L_CC,Train
LAMIS,P364_578_R_CC,Train
LAMIS,P489_448_L_CC,Train
LAMIS,PQ1_77191_R_MLO,Train
LAMIS,P511_449_R_MLO,Train
LAMIS,P297_61543_R_CC,Train
LAMIS,P250_59903_L_CC,Train
LAMIS,P369_643_L_CC,Train
LAMIS,P308_72338_R_CC,Train
LAMIS,P301_65475_R_MLO,Train
LAMIS,P303_72986_L_CC,Train
LAMIS,PM15_76762_L_MLO,Train
LAMIS,PM3_518_L_MLO,Train
LAMIS,PM31_04_L_MLO,Train
LAMIS,P36_42745_R_CC,Train
LAMIS,P480_499_R_MLO,Train
LAMIS,P39_12366665555444_R_CC,Train
LAMIS,P139_+111111111_L_CC,Train
LAMIS,P249_15236_R_CC,Train
LAMIS,P195_93896_L_CC,Train
LAMIS,P422_848_R_MLO,Train
LAMIS,PQ3_82777_R_CC,Train
LAMIS,P191_20730_R_MLO,Train
LAMIS,P443_661_L_MLO,Train
LAMIS,P143_63567_L_MLO,Train
LAMIS,P126_51212_R_MLO,Train
LAMIS,P206_38987_L_MLO,Train
LAMIS,P348_23_R_CC,Train
LAMIS,P424_843_L_MLO,Train
LAMIS,P314_21174_L_MLO,Train
LAMIS,P361_47_L_CC,Train
LAMIS,P282_01122233366666_R_MLO,Train
LAMIS,P506_552_L_MLO,Train
LAMIS,P22_84160_R_MLO,Train
LAMIS,P404_33_R_MLO,Train
LAMIS,P127_42811_R_CC,Train
LAMIS,P353_794_R_CC,Train
LAMIS,P226_39271_R_CC,Train
LAMIS,P441_689_R_MLO,Train
LAMIS,P1_779_R_MLO,Train
LAMIS,PQ8_51696_R_MLO,Train
LAMIS,P254_61253_R_MLO,Train
LAMIS,P429_823_L_MLO,Train
LAMIS,P74_53675_L_CC,Train
LAMIS,P37_20173_L_CC,Train
LAMIS,P4_76565_R_MLO,Train
LAMIS,P154_75646_L_MLO,Train
LAMIS,P426_838_L_CC,Train
LAMIS,P43_52827_R_MLO,Train
LAMIS,P161_44743_R_CC,Train
LAMIS,P338_59729_L_CC,Train
LAMIS,P269_78412_R_CC,Train
LAMIS,P101_93_L_CC,Train
LAMIS,P141_60218_L_CC,Train
LAMIS,P439_745_L_MLO,Train
LAMIS,P429_823_L_CC,Train
LAMIS,PM10_786_L_MLO,Train
LAMIS,P352_788_L_MLO,Train
LAMIS,P441_689_R_CC,Train
LAMIS,P115_66386_R_CC,Train
LAMIS,P73_821_L_MLO,Train
LAMIS,P80_74743_L_CC,Train
LAMIS,P33_65208_L_CC,Train
LAMIS,P406_31_L_CC,Train
LAMIS,P455_625_R_MLO,Train
LAMIS,P260_42657_L_CC,Train
LAMIS,P88_44359_R_CC,Train
LAMIS,P282_01122233366666_L_MLO,Train
LAMIS,P366_846_L_MLO,Train
LAMIS,P55_39334_L_CC,Train
LAMIS,P334_45616_R_CC,Train
LAMIS,P72_57937_L_CC,Train
LAMIS,P5_76843_R_CC,Train
LAMIS,P507_549_R_CC,Train
LAMIS,P146_72173_R_MLO,Train
LAMIS,P233_54301_L_MLO,Train
LAMIS,P122_23159_L_MLO,Train
LAMIS,P516_662_L_MLO,Train
LAMIS,P225_75362_L_CC,Train
LAMIS,P183_45485_R_MLO,Train
LAMIS,P69_51145_L_CC,Train
LAMIS,P134_53440_L_CC,Train
LAMIS,P217_60655_L_CC,Train
LAMIS,P154_75646_R_CC,Train
LAMIS,P25_877_R_MLO,Train
LAMIS,P406_31_R_MLO,Train
LAMIS,P480_499_R_CC,Train
LAMIS,P447_652_R_CC,Train
LAMIS,P504_598_L_CC,Train
LAMIS,P281_61172_L_CC,Train
LAMIS,P462_581_L_CC,Train
LAMIS,P51_51072_R_CC,Train
LAMIS,P122_23159_L_CC,Train
LAMIS,P391_841_L_MLO,Train
LAMIS,P466_568_R_MLO,Train
LAMIS,P332_70142_L_CC,Train
LAMIS,P14_14381_R_MLO,Train
LAMIS,P332_70142_L_MLO,Train
LAMIS,P83_65627_L_CC,Train
LAMIS,P266_757_R_MLO,Train
LAMIS,P212_94112_L_MLO,Train
LAMIS,P155_75941_R_MLO,Train
LAMIS,P121_000000000_L_CC,Train
LAMIS,P183_45485_L_CC,Train
LAMIS,P35_71233_R_CC,Train
LAMIS,P75_688_L_CC,Train
LAMIS,P425_837_L_MLO,Train
LAMIS,P236_50556_R_MLO,Train
LAMIS,P112_836_L_MLO,Train
LAMIS,P118_81329_L_MLO,Train
LAMIS,P173_84603_L_MLO,Train
LAMIS,P43_52827_L_CC,Train
LAMIS,P148_53920_L_CC,Train
LAMIS,P186_43444_L_CC,Train
LAMIS,P214_40026_L_CC,Train
LAMIS,P9_78923_L_CC,Train
LAMIS,P203_72154_R_CC,Train
LAMIS,P268_77372_L_MLO,Train
LAMIS,P431_816_R_MLO,Train
LAMIS,P118_81329_R_CC,Train
LAMIS,P251_45877_L_CC,Train
LAMIS,P187_51604_R_CC,Train
LAMIS,P159_66233_L_MLO,Train
LAMIS,P325_53156_R_MLO,Train
LAMIS,P32_00_L_MLO,Train
LAMIS,P169_53377_R_MLO,Train
LAMIS,P456_607_R_CC,Train
LAMIS,P24_865_R_MLO,Train
LAMIS,P9_78923_R_CC,Train
LAMIS,P415_889_L_CC,Train
LAMIS,P133_58080_L_MLO,Train
LAMIS,P439_745_R_MLO,Train
LAMIS,PM40_15395_L_MLO,Train
LAMIS,P95_57927_L_MLO,Train
LAMIS,P172_81855_R_CC,Train
LAMIS,P276_84177_R_CC,Train
LAMIS,P488_461_L_MLO,Train
LAMIS,P4_76565_R_CC,Train
LAMIS,P476_504_L_MLO,Train
LAMIS,P248_70628_L_CC,Train
LAMIS,P376_572_R_CC,Train
LAMIS,P74_53675_L_MLO,Train
LAMIS,P375_97_R_CC,Train
LAMIS,P205_000000000_L_MLO,Train
LAMIS,P230_83488_L_CC,Train
LAMIS,P305_66292_R_CC,Train
LAMIS,P503_628_L_MLO,Train
LAMIS,P484_492_R_MLO,Train
LAMIS,P192_90465_R_CC,Train
LAMIS,P378_74_R_CC,Train
LAMIS,PM4_676_R_CC,Train
LAMIS,P244_70697_L_MLO,Train
LAMIS,P243_67168_L_MLO,Train
LAMIS,P351_608_L_CC,Train
LAMIS,P178_66898_L_MLO,Train
LAMIS,P485_477_R_CC,Train
LAMIS,P378_74_R_MLO,Train
LAMIS,P212_94112_R_MLO,Train
LAMIS,P305_66292_L_MLO,Train
LAMIS,P69_51145_R_CC,Train
LAMIS,P145_78369_R_MLO,Train
LAMIS,P495_806_R_CC,Train
LAMIS,P387_696_L_MLO,Train
LAMIS,P55_39334_L_MLO,Train
LAMIS,P468_546_L_MLO,Train
LAMIS,P317_24539_R_MLO,Train
LAMIS,P259_75173_R_MLO,Train
LAMIS,P471_529_R_CC,Train
LAMIS,P283_47693_R_CC,Train
LAMIS,P64_53341_R_MLO,Train
LAMIS,P222_35530_R_CC,Train
LAMIS,P337_73043_R_CC,Train
LAMIS,PM11_631_R_CC,Train
LAMIS,P332_70142_R_MLO,Train
LAMIS,P73_821_R_CC,Train
LAMIS,P124_67443_R_MLO,Train
LAMIS,P316_54243_R_CC,Train
LAMIS,P108_44_L_CC,Train
LAMIS,P36_42745_L_CC,Train
LAMIS,P306_64203_R_MLO,Train
LAMIS,P139_+111111111_R_MLO,Train
LAMIS,P497_789_R_MLO,Train
LAMIS,P279_0000000000_L_MLO,Train
LAMIS,P187_51604_L_MLO,Train
LAMIS,P356_84_R_MLO,Train
LAMIS,P292_53593_R_MLO,Train
LAMIS,P518_618_R_CC,Train
LAMIS,P505_567_L_MLO,Train
LAMIS,P257_71905_R_MLO,Train
LAMIS,PM23_41800_R_CC,Train
LAMIS,P367_603_L_MLO,Train
LAMIS,P6_69578_L_MLO,Train
LAMIS,P163_20589_R_MLO,Train
LAMIS,P111_30_L_MLO,Train
LAMIS,P235_53648_R_CC,Train
LAMIS,P58_50_R_MLO,Train
LAMIS,PQ14_64191_R_MLO,Train
LAMIS,P436_762_L_CC,Train
LAMIS,P187_51604_L_CC,Train
LAMIS,P416_872_R_MLO,Train
LAMIS,P352_788_R_CC,Train
LAMIS,P234_74085_R_CC,Train
LAMIS,P499_765_R_MLO,Train
LAMIS,P445_655_L_MLO,Train
LAMIS,PM4_676_R_MLO,Train
LAMIS,P268_77372_R_CC,Train
LAMIS,P115_66386_L_CC,Train
LAMIS,P68_470_L_MLO,Train
LAMIS,P122_23159_R_MLO,Train
LAMIS,P425_837_L_CC,Train
LAMIS,P234_74085_L_CC,Train
LAMIS,P189_95339_R_MLO,Train
LAMIS,P231_68623_L_MLO,Train
LAMIS,P349_880_L_MLO,Train
LAMIS,P89_22944_R_MLO,Train
LAMIS,P270_78916_R_CC,Train
LAMIS,P505_567_R_CC,Train
LAMIS,P371_604_L_MLO,Train
LAMIS,P87_64616_R_CC,Train
LAMIS,P245_53988_L_MLO,Train
LAMIS,P216_002_L_CC,Train
LAMIS,P465_576_R_MLO,Train
LAMIS,P142_640_L_MLO,Train
LAMIS,P399_679_R_CC,Train
LAMIS,P18_680_L_CC,Train
LAMIS,P281_61172_R_CC,Train
LAMIS,P76_70886_L_MLO,Train
LAMIS,P511_449_L_CC,Train
LAMIS,P109_774_R_MLO,Train
LAMIS,P500_758_R_CC,Train
LAMIS,P63_60705_R_MLO,Train
LAMIS,P376_572_L_MLO,Train
LAMIS,P129_64044_L_CC,Train
LAMIS,P96_21083_R_MLO,Train
LAMIS,P212_94112_L_CC,Train
LAMIS,P296_71813_R_CC,Train
LAMIS,P143_63567_L_CC,Train
LAMIS,P70_646_L_CC,Train
LAMIS,PM32_83245_R_MLO,Train
LAMIS,PM9_831_R_CC,Train
LAMIS,P448_649_R_CC,Train
LAMIS,P252_59905_L_MLO,Train
LAMIS,P129_64044_R_MLO,Train
LAMIS,PQ22_68931_L_MLO,Train
LAMIS,P270_78916_R_MLO,Train
LAMIS,P326_79839_R_MLO,Train
LAMIS,P463_579_R_CC,Train
LAMIS,P502_741_L_CC,Train
LAMIS,P377_15_L_MLO,Train
LAMIS,P307_24849_R_CC,Train
LAMIS,P489_448_L_MLO,Train
LAMIS,P289_50841_R_CC,Train
LAMIS,P53_11_L_MLO,Train
LAMIS,P214_40026_R_CC,Train
LAMIS,P60_69_R_CC,Train
LAMIS,P292_53593_R_CC,Train
LAMIS,P202_43969_L_MLO,Train
LAMIS,P396_869_L_MLO,Train
LAMIS,P371_604_R_MLO,Train
LAMIS,P485_477_R_MLO,Train
LAMIS,P374_460_R_CC,Train
LAMIS,PM44_863_L_CC,Train
LAMIS,P48_07_R_CC,Train
LAMIS,P191_20730_L_MLO,Train
LAMIS,P219_50380_L_MLO,Train
LAMIS,P251_45877_R_CC,Train
LAMIS,P173_84603_L_CC,Train
LAMIS,P306_64203_L_MLO,Train
LAMIS,P293_54343_R_MLO,Train
LAMIS,PQ10_50704_R_CC,Train
LAMIS,P210_24827_R_MLO,Train
LAMIS,P65_78_L_MLO,Train
LAMIS,P459_591_L_CC,Train
LAMIS,PM31_04_L_CC,Train
LAMIS,P394_570_L_MLO,Train
LAMIS,P406_31_L_MLO,Train
LAMIS,P301_65475_L_CC,Train
LAMIS,P436_762_R_CC,Train
LAMIS,P30_51109_R_CC,Train
LAMIS,P110_839_R_MLO,Train
LAMIS,P494_825_L_CC,Train
LAMIS,P40_38305_L_CC,Train
LAMIS,P51_51072_L_MLO,Train
LAMIS,P257_71905_R_CC,Train
LAMIS,P471_529_L_MLO,Train
LAMIS,P232_0000000000_R_MLO,Train
LAMIS,P418_867_L_CC,Train
LAMIS,P446_654_R_CC,Train
LAMIS,P450_639_R_CC,Train
LAMIS,P430_822_L_CC,Train
LAMIS,P311_53403_L_MLO,Train
LAMIS,P473_525_L_MLO,Train
LAMIS,P27_39406_R_CC,Train
LAMIS,PQ2_14400_L_MLO,Train
LAMIS,P213_67789_L_CC,Train
LAMIS,P400_53402_L_CC,Train
LAMIS,P232_0000000000_R_CC,Train
LAMIS,P36_42745_L_MLO,Train
LAMIS,P395_844_R_CC,Train
LAMIS,P243_67168_L_CC,Train
LAMIS,PM33_0401  TAP_R_MLO,Train
LAMIS,P103_60181_L_CC,Train
LAMIS,P50_59959_L_CC,Train
LAMIS,P29_44143_L_CC,Train
LAMIS,PM44_863_L_MLO,Train
LAMIS,P72_57937_L_MLO,Train
LAMIS,P201_43324_R_MLO,Train
LAMIS,P53_11_R_MLO,Train
LAMIS,P33_65208_L_MLO,Train
LAMIS,P200_48206_R_CC,Train
LAMIS,P223_41119_R_MLO,Train
LAMIS,P380_812_L_MLO,Train
LAMIS,P277_84491_L_CC,Train
LAMIS,P273_79922_R_MLO,Train
LAMIS,P139_+111111111_R_CC,Train
LAMIS,PQ2_14400_L_CC,Train
LAMIS,P18_680_R_MLO,Train
LAMIS,P81_59847_R_CC,Train
LAMIS,P169_53377_L_MLO,Train
LAMIS,P319_66020_R_CC,Train
LAMIS,PQ19_54006_L_MLO,Train
LAMIS,P70_646_R_CC,Train
LAMIS,P496_803_R_MLO,Train
LAMIS,P345_50753_R_CC,Train
LAMIS,P80_74743_R_CC,Train
LAMIS,P350_60_R_MLO,Train
LAMIS,P403_36_L_CC,Train
LAMIS,P153_635_R_CC,Train
LAMIS,P34_26020_R_MLO,Train
LAMIS,P373_512_R_CC,Train
LAMIS,PM6_80_R_CC,Train
LAMIS,P331_63684_L_CC,Train
LAMIS,P78_52750_L_CC,Train
LAMIS,P73_821_L_CC,Train
LAMIS,P92_012555888999_L_MLO,Train
LAMIS,P235_53648_R_MLO,Train
LAMIS,P126_51212_R_CC,Train
LAMIS,P30_51109_L_CC,Train
LAMIS,P488_461_L_CC,Train
LAMIS,P199_64358_R_CC,Train
LAMIS,P2_75768_R_CC,Train
LAMIS,P205_000000000_R_CC,Train
LAMIS,P423_845_L_MLO,Train
LAMIS,P442_674_L_MLO,Train
LAMIS,P454_627_L_CC,Train
LAMIS,PM43_7855_R_CC,Train
LAMIS,P255_18598_R_CC,Train
LAMIS,P59_66_R_CC,Train
LAMIS,P146_72173_L_CC,Train
LAMIS,P501_746_L_CC,Train
LAMIS,P249_15236_L_MLO,Train
LAMIS,P182_72202_R_MLO,Train
LAMIS,P138_59487_L_CC,Train
LAMIS,P498_764_L_CC,Train
LAMIS,P346_66441_R_CC,Train
LAMIS,P426_838_R_MLO,Train
LAMIS,P150_51880_R_MLO,Train
LAMIS,P482_496_L_MLO,Train
LAMIS,P344_65503_L_CC,Train
LAMIS,P121_000000000_L_MLO,Train
LAMIS,P102_452_L_MLO,Train
LAMIS,P287_53407_L_CC,Train
LAMIS,P395_844_L_CC,Train
LAMIS,P27_39406_L_MLO,Train
LAMIS,P221_77667_L_MLO,Train
LAMIS,P96_21083_L_CC,Train
LAMIS,P267_76537_L_CC,Train
LAMIS,P355_88_R_MLO,Train
LAMIS,P298_42237_L_MLO,Train
LAMIS,P503_628_R_MLO,Train
LAMIS,PQ23_64191_R_MLO,Train
LAMIS,P491_68_R_MLO,Train
LAMIS,PM14_488_R_CC,Train
LAMIS,P80_74743_R_MLO,Train
LAMIS,P107_619_R_MLO,Train
LAMIS,P520_757_L_CC,Train
LAMIS,P76_70886_R_CC,Train
LAMIS,P131_58343_L_CC,Train
LAMIS,P281_61172_L_MLO,Train
LAMIS,P101_93_L_MLO,Train
LAMIS,P82_773_R_CC,Train
LAMIS,P333_52788_L_CC,Train
LAMIS,P125_52740_L_MLO,Train
LAMIS,P380_812_R_MLO,Train
LAMIS,P171_76081_R_MLO,Train
LAMIS,P180_93997_R_CC,Train
LAMIS,P495_806_L_CC,Train
LAMIS,P240_53300_R_MLO,Train
LAMIS,P407_29_R_MLO,Train
LAMIS,P288_40108_L_CC,Train
LAMIS,P335_46831_R_MLO,Train
LAMIS,P336_23760_L_MLO,Train
LAMIS,P303_72986_L_MLO,Train
LAMIS,P37_20173_L_MLO,Train
LAMIS,P304_00228_L_MLO,Train
LAMIS,P357_698_R_CC,Train
LAMIS,P299_51119_L_CC,Train
LAMIS,P98_72334_L_MLO,Train
LAMIS,P288_40108_R_MLO,Train
LAMIS,P487_467_L_MLO,Train
LAMIS,PQ18_61456_L_CC,Train
LAMIS,P304_00228_L_CC,Train
LAMIS,P315_60674_L_MLO,Train
LAMIS,P295_66780_R_MLO,Train
LAMIS,P143_63567_R_CC,Train
LAMIS,P316_54243_R_MLO,Train
LAMIS,PM32_83245_R_CC,Train
LAMIS,P312_57573_L_CC,Train
LAMIS,P263_53684_R_CC,Train
LAMIS,P28_110_R_MLO,Train
LAMIS,P214_40026_L_MLO,Train
LAMIS,P424_843_R_CC,Train
LAMIS,P260_42657_R_MLO,Train
LAMIS,P510_463_L_MLO,Train
LAMIS,P274_80121_L_MLO,Train
LAMIS,P224_75355_R_CC,Train
LAMIS,P330_45577_R_MLO,Train
LAMIS,P456_607_R_MLO,Train
LAMIS,P410_18_L_MLO,Train
LAMIS,P166_022_L_CC,Train
LAMIS,P179_53150_R_CC,Train
LAMIS,P350_60_L_MLO,Train
LAMIS,PM6_80_R_MLO,Train
LAMIS,P334_45616_R_MLO,Train
LAMIS,P52_64450_L_CC,Train
LAMIS,P512_894_L_CC,Train
LAMIS,P164_65146_L_MLO,Train
LAMIS,P278_6586_L_MLO,Train
LAMIS,P291_24554_R_MLO,Train
LAMIS,P428_832_R_MLO,Train
LAMIS,P396_869_R_MLO,Train
LAMIS,P449_644_L_MLO,Train
LAMIS,P153_635_R_MLO,Train
LAMIS,P201_43324_L_MLO,Train
LAMIS,P19_82149_L_MLO,Train
LAMIS,P32_00_L_CC,Train
LAMIS,P383_48_L_MLO,Train
LAMIS,P338_59729_R_MLO,Train
LAMIS,P140_65406_R_CC,Train
LAMIS,P277_84491_R_CC,Train
LAMIS,P252_59905_R_MLO,Train
LAMIS,P137_27228_R_MLO,Train
LAMIS,P360_586_R_CC,Train
LAMIS,P59_66_L_CC,Train
LAMIS,P478_502_L_CC,Train
LAMIS,P435_761_L_CC,Train
LAMIS,P290_73457_L_CC,Train
LAMIS,PM38_78931_L_CC,Train
LAMIS,P247_54170_R_CC,Train
LAMIS,P41_01_L_CC,Train
LAMIS,P35_71233_L_CC,Train
LAMIS,P172_81855_L_MLO,Train
LAMIS,P119_81771_L_MLO,Train
LAMIS,P292_53593_L_MLO,Train
LAMIS,P452_636_L_CC,Train
LAMIS,P107_619_L_CC,Train
LAMIS,P372_522_R_CC,Train
LAMIS,P125_52740_R_MLO,Train
LAMIS,P243_67168_R_CC,Train
LAMIS,P445_655_L_CC,Train
LAMIS,P23_84492_L_CC,Train
LAMIS,P250_59903_L_MLO,Train
LAMIS,P250_59903_R_CC,Train
LAMIS,P20_59_R_CC,Train
LAMIS,P51_51072_R_MLO,Train
LAMIS,P425_837_R_MLO,Train
LAMIS,P459_591_L_MLO,Train
LAMIS,P474_523_L_CC,Train
LAMIS,P484_492_L_CC,Train
LAMIS,P44_42695_R_CC,Train
LAMIS,P192_90465_L_CC,Train
LAMIS,P206_38987_R_MLO,Train
LAMIS,P91_818_R_CC,Train
LAMIS,P392_792_L_MLO,Train
LAMIS,P24_865_L_CC,Train
LAMIS,P168_60315_L_MLO,Train
LAMIS,P240_53300_L_CC,Train
LAMIS,P174_44_L_MLO,Train
LAMIS,P388_824_R_MLO,Train
LAMIS,P66_60956_R_MLO,Train
LAMIS,P13_65_L_MLO,Train
LAMIS,P440_742_L_MLO,Train
LAMIS,P176_000000000000_L_CC,Train
LAMIS,P304_00228_R_CC,Train
LAMIS,P237_53762_L_CC,Train
LAMIS,P408_24_L_CC,Train
LAMIS,P167_68092_L_MLO,Train
LAMIS,P225_75362_R_CC,Train
LAMIS,P361_47_R_CC,Train
LAMIS,PM33_0401  TAP_R_CC,Train
LAMIS,P254_61253_L_MLO,Train
LAMIS,PQ12_27247_R_CC,Train
LAMIS,P97_66030_L_MLO,Train
LAMIS,P217_60655_R_CC,Train
LAMIS,P123_57808_R_CC,Train
LAMIS,P114_52753_R_CC,Train
LAMIS,P371_604_R_CC,Train
LAMIS,P398_528_L_CC,Train
LAMIS,P468_546_R_CC,Train
LAMIS,PM9_831_R_MLO,Train
LAMIS,P110_839_R_CC,Train
LAMIS,P409_21_L_MLO,Train
LAMIS,PM1_874_L_MLO,Train
LAMIS,P260_42657_L_MLO,Train
LAMIS,P479_501_R_CC,Train
LAMIS,P90_60929_R_CC,Train
LAMIS,P452_636_R_MLO,Train
LAMIS,P451_638_L_CC,Train
LAMIS,P365_10_L_CC,Train
LAMIS,P324_51015_R_CC,Train
LAMIS,P17_81945_R_CC,Train
LAMIS,P467_547_R_CC,Train
LAMIS,P75_688_R_CC,Train
LAMIS,P426_838_L_MLO,Train
LAMIS,P178_66898_R_MLO,Train
LAMIS,P191_20730_L_CC,Train
LAMIS,P504_598_L_MLO,Train
LAMIS,P168_60315_L_CC,Train
LAMIS,P90_60929_L_MLO,Train
LAMIS,P449_644_L_CC,Train
LAMIS,PQ12_27247_R_MLO,Train
LAMIS,P477_503_R_CC,Train
LAMIS,P343_71207_L_CC,Train
LAMIS,P175_57604_R_MLO,Train
LAMIS,P130_51341_L_MLO,Train
LAMIS,P47_27927_L_CC,Train
LAMIS,P97_66030_R_MLO,Train
LAMIS,P401_82_R_CC,Train
LAMIS,P498_764_R_MLO,Train
LAMIS,P190_4170_R_CC,Train
LAMIS,P418_867_L_MLO,Train
LAMIS,P340_58554_R_MLO,Train
LAMIS,P136_50303_L_CC,Train
LAMIS,P320_23678_R_MLO,Train
LAMIS,P347_71_L_MLO,Train
LAMIS,P396_869_R_CC,Train
LAMIS,P262_54122_L_CC,Train
LAMIS,PM36_895_L_MLO,Train
LAMIS,P319_66020_L_MLO,Train
LAMIS,PM17_458788555_L_MLO,Train
LAMIS,P234_74085_R_MLO,Train
LAMIS,P458_594_L_CC,Train
LAMIS,P302_24453_L_MLO,Train
LAMIS,P65_78_R_MLO,Train
LAMIS,P327_1887_R_CC,Train
LAMIS,P91_818_L_CC,Train
LAMIS,P162_51917_R_CC,Train
LAMIS,P434_763_L_CC,Train
LAMIS,P163_20589_L_MLO,Train
LAMIS,P59_66_L_MLO,Train
LAMIS,P311_53403_L_CC,Train
LAMIS,P313_51988_R_CC,Train
LAMIS,P55_39334_R_MLO,Train
LAMIS,P389_498_R_CC,Train
LAMIS,PM16_214585222_R_MLO,Train
LAMIS,P45_71940_L_MLO,Train
LAMIS,P237_53762_R_MLO,Train
LAMIS,P150_51880_L_CC,Train
LAMIS,P494_825_R_MLO,Train
LAMIS,P455_625_L_CC,Train
LAMIS,P322_65774_R_CC,Train
LAMIS,P520_757_R_CC,Train
LAMIS,P105_554_R_MLO,Train
LAMIS,P285_49009_R_MLO,Train
LAMIS,P470_532_R_CC,Train
LAMIS,P427_834_L_CC,Train
LAMIS,PQ28_53723_R_MLO,Train
LAMIS,P154_75646_R_MLO,Train
LAMIS,P387_696_L_CC,Train
LAMIS,P308_72338_R_MLO,Train
LAMIS,P331_63684_R_MLO,Train
LAMIS,PQ27_516_L_CC,Train
LAMIS,P489_448_R_MLO,Train
LAMIS,P335_46831_R_CC,Train
LAMIS,P45_71940_R_MLO,Train
LAMIS,P6_69578_R_MLO,Train
LAMIS,P46_66226_L_CC,Train
LAMIS,P188_75925_R_MLO,Train
LAMIS,PQ18_61456_L_MLO,Train
LAMIS,P1_779_L_CC,Train
LAMIS,P158_69664_R_MLO,Train
LAMIS,P107_619_R_CC,Train
LAMIS,P265_75758_L_CC,Train
LAMIS,P190_4170_L_CC,Train
LAMIS,P493_896_R_MLO,Train
LAMIS,P481_497_L_CC,Train
LAMIS,P354_632_R_CC,Train
LAMIS,P264_75169_R_CC,Train
LAMIS,P271_79219_R_CC,Train
LAMIS,P490_76_R_CC,Train
LAMIS,P447_652_L_MLO,Train
LAMIS,P279_0000000000_R_CC,Train
LAMIS,P462_581_L_MLO,Train
LAMIS,P377_15_R_CC,Train
LAMIS,P355_88_L_MLO,Train
LAMIS,P242_42814_L_CC,Train
LAMIS,P170_64927_R_CC,Train
LAMIS,P245_53988_R_MLO,Train
LAMIS,PQ21_81856_R_MLO,Train
LAMIS,P421_849_L_CC,Train
LAMIS,P373_512_R_MLO,Train
LAMIS,P469_542_R_MLO,Train
LAMIS,P506_552_R_CC,Train
LAMIS,P16_81833_L_MLO,Train
LAMIS,P160_53839_L_MLO,Train
LAMIS,P215_58942_R_MLO,Train
LAMIS,P355_88_L_CC,Train
LAMIS,P391_841_R_MLO,Train
LAMIS,P342_112_R_MLO,Train
LAMIS,P60_69_L_CC,Train
LAMIS,P442_674_L_CC,Train
LAMIS,P476_504_R_CC,Train
LAMIS,P342_112_L_MLO,Train
LAMIS,P54_22_L_CC,Train
LAMIS,P412_08_R_MLO,Train
LAMIS,P274_80121_L_CC,Train
LAMIS,P11_79245_L_MLO,Train
LAMIS,P339_65464_L_CC,Train
LAMIS,P280_67029_L_MLO,Train
LAMIS,P177_43119_R_MLO,Train
LAMIS,P311_53403_R_MLO,Train
LAMIS,P266_757_L_CC,Train
LAMIS,P79_25634_R_CC,Train
LAMIS,P170_64927_L_MLO,Train
LAMIS,P219_50380_R_CC,Train
LAMIS,P257_71905_L_CC,Train
LAMIS,P475_511_L_MLO,Train
LAMIS,P228_79099_L_MLO,Train
LAMIS,P165_65807_L_CC,Train
LAMIS,P148_53920_R_CC,Train
LAMIS,P342_112_L_CC,Train
LAMIS,P26_73746_R_CC,Train
LAMIS,P309_012.5_L_CC,Train
LAMIS,P410_18_R_MLO,Train
LAMIS,P517_659_L_CC,Train
LAMIS,P390_86_L_MLO,Train
LAMIS,P382_456_R_CC,Train
LAMIS,P145_78369_R_CC,Train
LAMIS,P100_605_L_CC,Train
LAMIS,P64_53341_L_MLO,Train
LAMIS,P271_79219_L_CC,Train
LAMIS,P182_72202_L_MLO,Train
LAMIS,P417_868_L_MLO,Train
LAMIS,P256_61368_R_CC,Train
LAMIS,P380_812_L_CC,Train
LAMIS,P221_77667_L_CC,Train
LAMIS,P170_64927_R_MLO,Train
LAMIS,P52_64450_L_MLO,Train
LAMIS,P55_39334_R_CC,Train
LAMIS,P21_84151_L_CC,Train
LAMIS,P437_754_L_CC,Train
LAMIS,P305_66292_L_CC,Train
LAMIS,P362_626_R_MLO,Train
LAMIS,P517_659_R_MLO,Train
LAMIS,P248_70628_R_MLO,Train
LAMIS,P458_594_R_CC,Train
